business_name,postal_code,town,state,country,website,email,owner_name,source_url,_source
"Asia Restaurant ""Panda""",4860,Torgau,,,,bily.231016@gmail.com,,http://panda-torgau.de/impressum/,site
Restaurant Kügelgenhaus,1097,Dresden,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,http://www.hb-kh.de/kontakt/impressum.html,site
Gasthaus Goldener Apfel,1833,Stolpen,,,,info@gasthaus-goldener-apfel.de,rische Forellen aus einheimischen Gew&auml;ssern oder ein vorbestelltes rustikale,https://www.gasthaus-goldener-apfel.de/,site
Crossi Bistro,4103,Leipzig,,,,,alt erstellt. Für die Richtigkeit,https://www.crossi-bistro.de/impressum.html,site
Eiscafé Florenz,4155,Leipzig,,,,,"ZMdddUPHboZi88Zv-3wyRwcyMqM-0l5fJHEXty7vxPLz8wmx1qIcU_ag=="">",https://expireddomains.com/domain/leipzig-eiscafeflorenz.de,site
Paganini,4109,Leipzig,,,,info@paganini-leipzig.de,local-montserrat-css' href='https://paganini-leipzig.de/wp-content/uploads/elemen,https://paganini-leipzig.de/,site
Stadtwirtschaft,9599,Freiberg,,,,post@stadtwirtschaft.de,s. Dies gilt insbesondere für Vervielfältigung,https://www.stadtwirtschaft.de/impressum/,site
Voigt,9119,Chemnitz,,,,info@voigt-baecker.de,"rDVfOVeXvX38sJC48YYzUXQJDIPRoFQcc"" />",https://voigt-baecker.de/kontakt,site
Kartoffelhaus n°1,4109,Leipzig,,,,info@kartoffelhausno1-leipzig.de,o+fvo3efkydfkqcvj8Y2T8UlL8Q0P8MzP9k4Hz8/Lu7u4DdPj9/VrKysI9fPoDc/EAZ7z7IiLHYkjp6ek,https://kartoffelhausno1-leipzig.de/,site
Berggaststätte Papststein,1824,Gohrisch,,,,papststein@berggast.de,"ullscreen"":null",https://www.berggast.de/papststein/,site
Kaffeehaus & Backshop Zimmermann,1824,Königstein,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.kaffeehaus-zimmermann.de/impressum-67.html,site
Café Stein,4109,Leipzig,,,,privacy@osmfoundation.org,uZGxlIGluIGEgc2luZ2xlIGBXZWJGb250LmxvYWRgCiAgICAgICAgT2JqZWN0LmtleXMobW9kdWxlcyku,https://stein-cafe.de/,site
LadenCafé aha + Weltladen,1067,Dresden,,,,aha@ladencafe.de,in:,https://ladencafe.de/impressum/,site
Jamboree,4109,Leipzig,,,,info@jamboree.bar,s. Dies gilt insbesondere für Vervielfältigung,https://www.jamboree.bar/impressum/,site
Little Vision,4109,Leipzig,,,,example@example.com,"orms/libraries/jquery/validationEngine.jquery.css"" rel=""stylesheet"" />",https://www.little-vision.de/,site
Konditorei & Café Hartmann,9599,Freiberg,,,,kontakt@cafe-hartmann.de,"stylesheet-108/omgf-stylesheet-108.css?ver=1666512050"" rel=""stylesheet"" property=",https://www.cafe-hartmann.de/,site
Zum Alten Sack,2763,Zittau,,,,info@zumaltensack.de,Peter Besser,https://www.zumaltensack.de/,site
Sportlergaststätte Oma Kuchinke,4299,Leipzig,,,,,s dieser Website wird Google diese Informationen benutzen,https://www.gaststaette-suedoststadion.de/impressum.htm,site
Ratskeller,9599,Freiberg,,,,post@ratskeller-freiberg.de,Herr Jens Hennig,https://ratskeller-freiberg.de/impressum/,site
Cortina Eiscafé,9111,Chemnitz,,,,eiscafecortina@online.de,ältig,http://www.cortina-chemnitz.de/Inhalt/Impressum.html,site
Thüringer Hof,4109,Leipzig,,,,reservierung@thueringer-hof.de,"pro-remove-async-google-fonts"" type=""text/javascript""",https://thueringer-hof.de/,site
Max,1067,Dresden,,,,info@max-dresden.de,"erninseln""",https://www.max-dresden.de/,site
El Rodizio,1067,Dresden,,,,benutzer@domain.com,"erninseln""",https://www.elrodizio.de/,site
La Tortita Nosch,4299,Leipzig,,,,info@la-tortita.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.la-tortita.de/impressum/,site
Lößnitztalschänke,1445,Radebeul,,,,info@loessnitztalschaenke.de,E_.woff2) format('woff2');,https://loessnitztalschaenke.de/,site
Olbersdorfer Hof,2785,Olbersdorf,,,,info@olbersdorfer-hof.de,in:,https://olbersdorfer-hof.de/impressum,site
Bäckerei Möbius,1067,Dresden,,,,nutzer@beispiel.de,Mathias Möbius,https://www.moebius-baeckerei.de/service/impressum/,site
Via Re,1097,Dresden,,,,ristorante@viare.de,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://via-re.eatbu.com/?lang=de,site
Ristorante Luna Rossa,1277,Dresden,,,,info@italien-dresden.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://italien-dresden.de/impressum/,site
Café & Restaurant Dresdner Aussicht,1189,Dresden,,,,kontakt@dresdner-aussicht.de,Matthias Menz,https://www.dresdner-aussicht.de/impressum/,site
Hermsdorfer Mühle,4654,Frohburg,,,,,Caterina Krasselt.,https://www.zurhermsdorfermuehle.de/links/impressum.html,site
Bräu-Stübl Reichenbrand,9117,Chemnitz,,,,,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://braeu-stuebl.de/impressum/,site
Ronny's Restaurant,9112,Chemnitz,,,,info@ronnys-restaurant.de,Tobias Baumgärtel,https://ronnys-restaurant.de/kontakt,site
Akropolis,1640,Coswig,,,,pyrromeinti30@gmail.com,,https://akropolis-coswig.de/imprint,site
TurmWirtschaft,1731,Kreischa,,,,turmwirtschaft@kabelmail.de,,https://www.turmwirtschaft.de/impressum/getr%C3%A4nkekarte/,site
Bäckerei Schmieder,9623,Frauenstein,,,,baeckereischmieder@gmail.com,s,https://www.baeckereischmieder.de/Impressum.48.html,site
Gambrinus,8058,Zwickau,,,,,,http://gambrinus-mosel.de/imprint/,site
"Gasthaus ""Kohrener Land""",4654,Frohburg,,,,kohrener-land@gmx.de,ältiger inhaltlicher Kontrolle übernehmen wir keine Haftung für die Inhalte exter,http://kohrenerland.com/Impressum.html,site
Dunkelrestaurant Sinneswandel,1259,Dresden,,,,info@dunkelrestaurant-sinneswandel.de,preload-0' rel='preload' href='//dunkelrestaurant-sinneswandel.de/wp-content/uplo,https://dunkelrestaurant-sinneswandel.de/impressum/,site
Mythos,4105,Leipzig,,,,info@mythos-leipzig.de,Dimitrios Tzavalas,https://www.mythos-leipzig.de/,site
Gasthof an der B101,9618,Großhartmannsdorf,,,,,Matthias Neubert,https://gasthof-b101.de/kontakt/,site
Enchilada,4109,Leipzig,,,,leipzig@enchilada-gruppe.de,alt erstellt. F&uuml;r die Richtigkeit,https://leipzig.enchilada.de/impressum/,site
292 Karangahape Road,4107,Leipzig,,,,office@gfzk.de,"ZK"" />",https://gfzk.de/2024/ruth-buchanan-292-karangahape-road/,site
Café Birkenbuschin,4808,Lossatal,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,"low"":""NONE""",https://www.birkenbuschin.de/,site
Chef Ehabs Restaurant,9111,Chemnitz,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,"low"":""NONE""",https://www.chef-ehab.com/,site
Gasthaus Rundteil,1728,Bannewitz,,,,info@gasthaus-rundteil.de,Richard Schwarz,https://www.gasthaus-rundteil.de/impressum.php,site
"Berggasthof ""Heiterer Blick""",8258,Markneukirchen,,,,,,https://www.heiterer-blick.de/kontakt/,site
Pulverturm an der Frauenkirche,1067,Dresden,,,,info@pulverturm-dresden.de,eingebunden:,https://pulverturm-dresden.de,site
homage,1219,Dresden,,,,,,https://www.oma-opa.de/kontakt,site
Zur Knappenschänke,9488,Thermalbad Wiesenbad,,,,contact@zur-knappenschaenke.de,jaXR5PSIuNSIvPjxwYXRoIGQ9Ik0xMjgwIDUxLjc2Yy0yMDEgMTIuNDktMjQyLjQzIDUzLjQtNTEzLjU4,https://www.zur-knappenschaenke.de,site
Vapiano,1069,Dresden,,,,hello@vapiano.eu,,https://vapiano.com/data-security/imprint/,site
Trattoria Aurelia,4105,Leipzig,,,,info@trattoria-aurelia.de,,https://www.trattoria-aurelia.de/impressum.html,site
Erbgericht,9618,Großhartmannsdorf,,,,h.pierschel@t-online.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,http://www.pension-erbgericht.de/impressum.htm,site
Namaste,9385,Lugau,,,,info@namaste-lugau.de,iles“ auf dem Server der Website ab. Folgende Daten werden,https://namaste-lugau.de/,site
Landfrieden,4207,Leipzig,,,,,nZV90aW1lIjoxNzYxNDUzMDYxLCJwYWdlX3VybCI6Imh0dHA6Ly93d3c0Lmdhc3RzdGFldHRlLWxhbmRm,http://www4.gaststaette-landfrieden.de/,site
Volkshaus,4107,Leipzig,,,,vasb@ibyxfunhf-yrvcmvt.qr,Carl Pfeiffer,https://volkshaus-leipzig.de/impressum-datenschutz,site
"Gaststätte ""Sternmühle""",9128,Chemnitz,,,,,r: Enrico Sieber,https://www.gaststaette-sternmuehle.de/impressum,site
Quirle-Häusl,2799,Großschönau,,,,hotel@quirle.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.quirle.de/ueber-uns/impressum,site
LENNARD´S,8371,Glauchau,,,,christian.edelmann@yahoo.de,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://restaurant-lennards.eatbu.com/?lang=de,site
Sushi & Wein,1067,Dresden,,,,info@sushi-und-wein.de,"yko1x6A"" title=""Youtube"" target=""_blank"">",https://www.sushi-und-wein.de/,site
Gänsedieb,1067,Dresden,,,,info@gaensedieb.de,alt erstellt. Für die Richtigkeit,https://www.gaensedieb.de/impressum.html,site
VG Bistro,1067,Dresden,,,,info@vg-dresden.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.vg-dresden.de/gemeinschaft/impressum,site
Athos,1127,Dresden,,,,,,https://places.thebest100hotels.com/en/generic/athos/,site
Gaststätte & Pension Streuberg,8541,Theuma,,,,info@streuberg.de,nL2pzP2lkPUctN04yN1owSzNZUyI+PC9zY3JpcHQ+DQo8c2NyaXB0Pg0Kd2luZG93LmRhdGFMYXllciA9,https://www.streuberg-pension.de/impressum/,site
Rasthaus Kalter Muff,9488,Thermalbad Wiesenbad,,,,info@kalter-muff.de,,http://www.kalter-muff.de/impressum/,site
Hot Wok,1219,Dresden,,,,,,https://wy0js066x.hier-im-netz.de/,site
museumsKÜCHE,1069,Dresden,,,,,,https://museumskueche.de/imprint,site
Club Wu5,1219,Dresden,,,,info@wu5.de,s. Dies gilt insbesondere für Vervielfältigung,https://wu5.de/impressum,site
Foodhouse Welat,1159,Dresden,,,,,FbGVtZW50IT1udWxsKXt2YXIgY29weVZhcmlhYmxlcz1mdW5jdGlvbihhKXtmb3IodmFyIGIgaW4gdmFy,https://www.facebook.com/imprint,site
Mönchswalder Bergbaude,2681,Wilthen,,,,info@moenchswalder-bergbaude.com,"low"":""NONE""",https://www.moenchswalder-bergbaude.com,site
Restaurant Weißes Roß,4539,Groitzsch,,,,hallo@hotel-weisses-ross.com,"low"":""NONE""",https://www.hotel-weisses-ross.com/,site
Oberer Gasthof,2681,Wilthen,,,,info@oberer-gasthof-wilthen.de,,https://oberer-gasthof-wilthen.de/impressum/,site
BBC - Bar Brasserie Cassis,1099,Dresden,,,,,"eedSES"":{""default"":""ogchO7hjUz38Ki0yOfMdn79vBJfJ6Iikg3iFEgvGzIuNdzPWpiMaRTd77Yh24",http://ww5.bbc-dresden.de,site
Scheune Café,1099,Dresden,,,,,erstellten Inhalte,https://scheunecafe.de/kontakt/,site
Die 100,1099,Dresden,,,,cafeeinhundert@gmx.de,"ullscreen"":null",https://www.diehundert.org,site
Drei Kastanien,4229,Leipzig,,,,info@deutsche-stadtmarketing.de,local-opensans-css' href='//www.deutsche-stadtmarketing.de/wp-content/uploads/omg,https://www.deutsche-stadtmarketing.de/,site
Ristorante Enotria da Miri,1067,Dresden,,,,info@enotriadamiri.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,https://www.enotriadamiri.de/impressum/,site
Burgschänke und Herberge Goldener Löwe,4849,Bad Düben,,,,,,https://burgschaenke-goldenerloewe.de/no-resource,site
"Griechisches Restaurant ""Syrtaki""",4523,Pegau,,,,info@syrtaki-pegau.de,local-montserrat-css' href='https://www.syrtaki-pegau.de/wp-content/uploads/eleme,https://www.syrtaki-pegau.de/,site
Lieses` Eisgarten,4564,Böhlen,,,,pub-boehlen@web.de,,http://pub-boehlen.de/kontakt/,site
Gasthof Hilmersdorf,9429,Hilmersdorf,,,,gasthof-hilmersdorf@freenet.de,Grit John-Hartmann,https://www.gasthof-hilmersdorf.de/,site
Côdô,1099,Dresden,,,,info@codo-deli.de,local-roboto-css' href='https://codo-deli.de/wp-content/uploads/elementor/google-,https://codo-deli.de/,site
Hiroshi,1099,Dresden,,,,,,https://azs.forsaledomain.net/start.php?id=hirhiwmhjplep6ag,site
Landhaus Zur grünen Linde,9603,Großschirma,,,,kontakt@landhaus-zur-gruenen-linde.de,ältig geprüft,https://www.landhaus-zur-gruenen-linde.de/impressum/,site
"Gasthof ""Zur Bauernstube"" Wyhra",4552,Borna,,,,info@bauernstube-wyhra.de,Steffen Junghans,https://www.bauernstube-wyhra.de/impressum.php,site
Zum Stein,1239,Dresden,,,,,,https://www.zum-stein.de/impressum.htm,site
Bäckerei & Café Uhlig,1187,Dresden,,,,fo@baeckerei-uhlig.de,Rico Uhlig,https://www.baeckerei-uhlig.de:443/impressum.php,site
Jäger- und Fischerhütte,4779,Wermsdorf,,,,info@jaegerhuette-wermsdorf.de,alt erstellt. Für die Richtigkeit,http://xn--jgerhtte-wermsdorf-ltb89b.de/impressum/,site
Talsperrenblick,8543,Pöhl,,,,talsperren-blick@t-online.de,der Seiten verantwortlich. Die verlinkten Seiten wurden zum Zeitpunkt der Verlink,http://talsperrenblick.de/impressum/,site
Seinerzeit,1844,Neustadt in Sachsen,,,,info@parkhotel-neustadt.de,Sylke Müller,https://www.parkhotel-neustadt.de/impressum,site
Forsthaus,8141,Reinsdorf,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=forxzvbkpkvj5b20,site
KultUhr,2763,Zittau,,,,kultuhr@t-online.de,"ullscreen"":null",https://www.fleischerbastei.de/kontakt,site
Eisbar „Da lacht der Bär“,8064,Zwickau,,,,info@eisbaer-planitz.de,Karsten Freitag,http://eisbaer-planitz.de/wordpress/impressum-2/,site
Gasthof Großpriesligk,4539,Groitzsch,,,,gasthof-grosspriesligk@t-online.de,"ullscreen"":null",https://www.gasthof-grosspriesligk.de/,site
Bäckerei-Restaurant Emils 1910,9117,Chemnitz,,,,chemnitz@emil-reimann.de,"tohetphbbj0="" crossorigin=""anonymous"">",https://www.emils-1910.de/impressum,site
"Wirtshaus ""Zum Kastanienhof""",4575,Neukieritzsch,,,,,,https://www.kastanienhof-lobstaedt.com,site
Hotel Kloster Nimbschen,4668,Grimma,,,,info@kloster-nimbschen.de,Patrick Fischer; Antonia Fischer,https://www.kloster-nimbschen.de/de/impressum,site
Esche´s Gasthof,9337,Callenberg,,,,info@esches-gasthof.de,"ullscreen"":null",https://www.esches-gasthof.de/kontakt,site
"Gasthof ""Zur Alten Tischlerei""",9306,Erlau,,,,,Monika Seifert,http://www.zur-alten-tischlerei.de/impressum.html,site
Stiehl's Gastro Paradise,4552,Borna,,,,stiehls-gastro-paradise@mail.de,,https://www.stiehls-gastro-paradise.de/impressum-datenschutz/,site
Café Madrid,4109,Leipzig,,,,info@cafe-madrid.de,allenden Bestimmungen statt dieser getroffen hätten.,https://www.cafe-madrid.de/impressum/,site
Das Alte Rathaus,4109,Leipzig,,,,info@dasalterathaus-leipzig.de,Lutz Geyer / GF Thorsten Geyer,http://www.dasalterathaus-leipzig.de/impressum,site
Kaffeehaus Riquet,4109,Leipzig,,,,reservierung@riquethaus.de,Steffen WendlerRegistergericht: Amtsgericht LeipzigRegisternummer: HRB 38786USt-I,https://riquethaus.de/kontakt/,site
Shiki,4109,Leipzig,,,,info@shikileipzig.de,der angegebenen E-Mail-Adresse sind,http://www.shiki-leipzig.de/de/impressum-datenschutz/,site
Zills Tunnel,4109,Leipzig,,,,info@zillstunnel.de,In:,https://www.zillstunnel.de/impressum,site
Don Camillo & Peppone,4109,Leipzig,,,,info@noirnosh.com,E_.woff2) format('woff2');,https://doncamillo-leipzig.de/,site
"Eiscafe ""Lilly Vanilly""",4821,Brandis,,,,info@lilly-vanilly.de,alt erstellt,https://www.lilly-vanilly.de/joomla/impressum,site
Al Castello,9113,Chemnitz,,,,info@al-castello-chemnitz.de,Silvestro Di Dio,https://al-castello-chemnitz.de/,site
Schlossgaststätte,9573,Augustusburg,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=schg9j11ax0uifzy,site
Grand Flavor,1067,Dresden,,,,,NTGL');,https://www.grandflavorrestaurant-dresden.de/,site
Fürst Albert von Wettin,4109,Leipzig,,,,info@fuerst-leipzig.de,local-roboto-css' href='https://www.fuerst-leipzig.de/wp-content/uploads/elemento,https://www.fuerst-leipzig.de/,site
Sonnenblick am Wehr,9669,Frankenberg/Sa.,,,,info@sonnenblick-am-wehr.de,alt zubereitet werden. Ob klassischer Cappuccino,https://sonnenblick-am-wehr.de/,site
Barfusz,4109,Leipzig,,,,,,http://barfusz.de/kontakt/impressum,site
Il Palazzo,4279,Leipzig,,,,info@ristorante-il-palazzo-leipzig.de,rame{position:absolute;width:101%;height:100%;top:50%;left:50%;transform:translat,https://www.ristorante-il-palazzo-leipzig.de/,site
Restaurant Funkenhöfchen,1796,Pirna,,,,mf@funkenhoefchen.de,jZT0icHJlc2VydmUiPgogICAgICA8cGF0aCBkPSJNMjIsNC40bC0yLjctMi4zQzE5LjIsMiwxOS4xLDIs,https://www.funkenhoefchen.de,site
La Mirabelle,4105,Leipzig,,,,lamirabelle.leipzig@gmail.com,yWGluZ1hpbmdWZXJzaW9uIDEuMFhpbmdHZW5lcmF0ZWQgYnkgc3ZnMnR0ZiBmcm9tIEZvbnRlbGxvIHBy,https://www.la-mirabelle.de/,site
Waldhaus Geyer,9468,Geyer,,,,,,http://www.waldhaus-geyer.de/impressum,site
La Che,4155,Leipzig,,,,info@la-che.de,Tran Huu Man,https://la-che.de/,site
Mai Tai,4229,Leipzig,,,,info@maitai-leipzig.de,,https://www.maitai-leipzig.de/impressum/,site
Feldschlössel,8309,Eibenstock,,,,,ältiger inhaltlicher Kontrolle übernehmen wir keine Haftung für die Inhalte exter,https://www.feldschloesschen.net/impressum,site
Bellini's,4109,Leipzig,,,,info@bmss-leipzig.de,Sven Asmus,https://www.bellinis-leipzig.de/impressum/,site
Gasthof Am Markt,2906,Waldhufen,,,,kontakt@gasthof-am-markt.de,r Readakteuer:,https://www.gasthof-am-markt.de/impressum.php,site
Rätzens Brettmühle,9496,Marienberg,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,"low"":""NONE""",https://www.raetzens-brettmuehle.de/,site
Schwerdtner,2791,Oderwitz,,,,bewerbung@baeckerei-schwerdtner.de,ried L&ouml;ffler &uuml;bernehmen den Betrieb.,https://www.baeckerei-schwerdtner.de/index.html,site
Zur schönen Buche,4889,Belgern-Schildau,,,,zur-schoenen-buche@web.de,"ullscreen"":null",https://www.erlebnisdorf-taura.de/gastronomie/,site
Ottendorfer Mühlenbächer,1458,Ottendorf-Okrilla,,,,info@muehlenbaecker.de,,https://muehlenbaecker.de/impressum/,site
Erbgericht Langenwolmsdorf,1833,Stolpen,,,,gasthof-erbgericht@web.de,alt erstellt. Für die Richtigkeit,https://gasthof-erbgericht.de/impressum/,site
Eiscafé LaLuna,2727,Ebersbach-Neugersdorf,,,,info@laluna-neugersdorf.de,,https://laluna-neugersdorf.de/impressum/,site
Stadtcafe Altenberg,1773,Altenberg,,,,mausi.mausi1965@gmail.com,"eatures"">",https://www.altenberg.de/de/gastro/altenberg/stadtcafe-altenberg/8766059/,site
Bäckerei & Konditorei T. Grafe,1705,Freital,,,,,alt erstellt. Für die Richtigkeit,https://dorfcafe-pesterwitz.de/index.php/impressum.html,site
Amalfi,1662,Meißen,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=amaz1fywcyao22bh,site
Cafe Rotter,1773,Altenberg,,,,th.rotter@t-online.de,"lowers.jpg""); background-position: center top; background-size: auto; background-",https://www.cafe-rotter.de/impressum/,site
Gasthof + Pension Thräna,4552,Borna,,,,klenner@gasthof-thraena.de,local-nunito-css' href='https://gasthof-thraena.de/wp-content/uploads/elementor/g,https://gasthof-thraena.de/,site
Baude „Lausitzblick“,2906,Hohendubrau,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=mon6qje1xijpgxr0,site
Restaurant GOA,8412,Werdau,,,,asad.qureshi117@gmail.com,iles inklusive Ihrer IP-Adressen. Details entnehmen Sie der Datenschutzerkl&auml;,https://www.goa-werdau.de/,site
Habermann's,2943,Weißwasser/O.L.,,,,party-h@t-online.de,"eier-2018/index.php"">Schuleingang 2026",http://www.partyservice-wsw.de/impressum.html,site
Gasthaus zur Linde,2957,Krauschwitz,,,,kontakt@zur-linde-krauschwitz.de,erninseln,https://zur-linde-krauschwitz.de/,site
Gutzkowclub,1069,Dresden,,,,info@gutzkowclub.de,"saWMsNzAwLDcwMGl0YWxpYyw4MDAsODAwaXRhbGljOjMwMCJdfTsK"">",https://gutzkowclub.de/vermietung/,site
Am Stadtpark,1814,Bad Schandau,,,,post@badschandau-amstadtpark.de,alt erstellt. Für die Richtigkeit,http://www.gaststaette-amstadtpark.de/impressum.html,site
Gasthaus Kaffee Hellerau,1109,Dresden,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=gasqxec5aap2w60s,site
Neustädter Hof,8340,Schwarzenberg/Erzgeb.,,,,info@neustaedterhof.de,,https://www.neustaedterhof.de/hotel/kontakt/,site
Elbterasse,1814,Bad Schandau,,,,reservierung@elbresidenz-bad-schandau.net,"orm;gform||(document.addEventListener(""gform_main_scripts_loaded""",https://toskanaworld.net/hotels-de/hotel-bad-schandau/gastronomie/restaurant-elbterrasse/,site
Café & Restaurant Saite,1097,Dresden,,,,info@cafe-saite.de,"rs.html"" class=""a1"">",https://www.cafe-saite.de/,site
Bäckerei Möbius,4720,Döbeln,,,,nutzer@beispiel.de,Mathias Möbius,https://www.moebius-baeckerei.de/service/impressum/,site
Fuhrmann's Elb-Cafe,1814,Bad Schandau,,,,,,https://www.pension-elb-cafe.de/impressum.html,site
Memory Eiscafe,1814,Bad Schandau,,,,kagerer-memory@t-online.de,,https://www.kagerer-memory.de/impressum/,site
Zum Dortmunder,8056,Zwickau,,,,,,https://p2m-1.forsaledomain.net/true1.php?id=resybfbka3l3qttf,site
Gambrinus,1814,Bad Schandau,,,,,,https://zimmermanns-restaurants.de/impressum.html,site
Zur edlen Krone,9544,Neuhausen/Erzgeb.,,,,,der Pension &quot;Edle Krone&quot;,http://www.edle-krone-erzgebirge.de/impressum.html,site
Landgasthof Erbgericht,9573,Augustusburg,,,,,,https://landgasthof-erbgericht.de/404.html,site
Barneby - Die Spielebar,1099,Dresden,,,,info@barneby-dresden.de,nIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&#038;_nc_ohc=ui2_xCwrOlcQ7kNvwG3AjSs&#0,https://www.barneby-dresden.de/,site
Vapiano,4109,Leipzig,,,,meine@mail.de,,https://www.vapiano.de/kontakt,site
Hayaku,4229,Leipzig,,,,info@hayaku-leipzig.de,ältig ausgewählt,https://hayaku-leipzig.de/,site
Milchbar Pinguin,4109,Leipzig,,,,info@milch-bar-pinguin.de,Henrik Dantz,https://www.milch-bar-pinguin.de/impressum/,site
Schwerdtner,2625,Bautzen,,,,bewerbung@baeckerei-schwerdtner.de,ried L&ouml;ffler &uuml;bernehmen den Betrieb.,https://www.baeckerei-schwerdtner.de/index.html,site
Ramen 1974,4275,Leipzig,,,,,,https://ramen1974.de/imprint,site
Rollmopsschänke,1705,Freital,,,,hase.thomas@t-online.de,jZT0icHJlc2VydmUiPgogICAgICA8cGF0aCBkPSJNMjIsNC40bC0yLjctMi4zQzE5LjIsMiwxOS4xLDIs,https://www.rollmopsschaenke.de/,site
Goldenes Fass Meissen,1662,Meißen,,,,post@goldenes-fass-meissen.de,wQ1xSf4sMPFIqug+f6BIqK64PnBaAoiH/xgoCcbVNwAnzxR1XD812i8VJU1ZT7r6oKtnhfzxncE0UhFo3,https://www.goldenes-fass-meissen.de/,site
Café & Restaurant Alte Meister,1067,Dresden,,,,info@altemeister.net,,https://altemeister.net/impressum/,site
Speisegaststätte Auenkrug,4442,Zwenkau,,,,,,https://www.auenkrug.de/impressum,site
Lommatzscher Bauernstube,1623,Lommatzsch,,,,kontakt@lommatzscher-bauernstube.de,alt erstellt. F&uuml;r die Richtigkeit,https://www.lommatzscher-bauernstube.de/impressum.html,site
Goldener Löwe,1589,Riesa,,,,post@goldener-loewe-riesa.de,tcDoobmV3IERhdGUpLnZhbHVlT2YoKX07c2Vzc2lvblN0b3JhZ2Uuc2V0SXRlbShvLEpTT04uc3RyaW5n,https://www.goldener-loewe-riesa.de/impressum/,site
AGRA,1309,Dresden,,,,info@agra-dresden.de,,https://agra-dresden.de/impressum/,site
nook,1099,Dresden,,,,,alt erstellt. Für die Richtigkeit,https://nook-bar.de/impressum/,site
13Pfaffen,1257,Dresden,,,,kontakt@13pfaffen.de,Klaus Klümpel,https://www.13pfaffen.de/impressum,site
Weingut Jan Ulrich,1612,Nünchritz,,,,post@weingut-jan-ulrich.de,rame{position:absolute;width:101%;height:100%;top:50%;left:50%;transform:translat,https://www.weingut-jan-ulrich.de/,site
Altes Wettbüro,1097,Dresden,,,,tischreservierung@altes-wettbuero.de,"x/aw-icon.png"" type=""image/png"">",https://www.altes-wettbuero.de,site
B22,1309,Dresden,,,,info@b22-dresden.de,"hAMuaxLPSOY8W7wj8tUkf0Nr2WGHniPmpdu+cmPS5n"" crossorigin=""anonymous"" />",https://b22-dresden.de/,site
Cafe Flora,9619,Mulda/Sa.,,,,,,https://www.cafeflorarestaurant.de/kontakt,site
Marcolinihaus,1468,Moritzburg,,,,,"ullscreen"":null",https://www.marcolinihaus.de/kontakt,site
Restaurant Schifftor,1796,Pirna,,,,info@restaurant-schifftor.de,"ullscreen"":null",https://www.restaurant-schifftor.de/,site
Muskelkater,2943,Boxberg/O.L.,,,,us-muskelkater@t-online.de,"ooter"">",https://www.freizeithaus-muskelkater.de/,site
Hotel & Resort am Kriebsteinsee,9648,Kriebstein,,,,,,http://www.hotel-am-kriebsteinsee.de/kontakt/impressum,site
World Food,9599,Freiberg,,,,worldfood@arcor.de,wLzEuMC9zVHlwZS9SZXNvdXJjZVJlZiMiIHhtcDpDcmVhdG9yVG9vbD0iQWRvYmUgUGhvdG9zaG9wIENT,https://world-food.eatbu.com/?lang=de,site
Zum Gründ'l,1705,Freital,,,,,"s"" data-pager-autoplay-timeout=""6"" >",https://zumgruendl.de/,site
Gasthof Weißig,1328,Dresden,,,,,,https://www.gasthof-weissig-dresden.de/impressum,site
Landhotel Eulkretscham,2747,Herrnhut,,,,buchung@eulkretscham.de,"onts_local/Open_Sans/Open_Sans_300.eot""); /* IE9 Compat Modes */",https://www.eulkretscham.de/,site
Restaurant Felsendome,9117,Chemnitz,,,,info@felsendome.de,,https://www.felsendome.de/kontakt,site
